226.0 0 1.0
212.0 0 1.0
224.0 0 1.0
215.0 0 1.0
224.0 0 1.0
216.0 0 1.0
209.0 0 1.0
226.0 0 1.0
217.0 0 1.0
212.0 0 1.0
216.0 0 1.0
213.0 1 1.0
220.0 2 1.0
228.0 3 1.0
217.0 4 1.0
211.0 5 1.0
209.0 6 1.0
223.0 7 1.0

220.0 4 1.0
226.0 0 1.0
215.0 0 1.0
223.0 0 1.0
218.0 1 1.0
214.0 0 1.0
223.0 0 1.0
207.0 5 1.0
205.0 6 1.0
208.0 0 1.0
218.0 0 217.0
217.0 1 217.0
210.0 2 217.0
221.0 3 217.0
222.0 4 217.0
215.0 5 217.0
216.0 6 217.0
220.0 7 217.0

224.0 0 217.0
212.0 1 217.0
218.0 6 217.0
209.0 5 217.0
217.0 0 1.0
216.0 0 1.0
220.0 2 217.0
209.0 0 1.0
219.0 5 1.0
208.0 6 1.0
209.0 0 218.0
218.0 1 218.0
221.0 2 218.0
209.0 2 218.0
214.0 3 218.0
224.0 4 218.0
223.0 5 218.0
224.0 5 218.0
218.0 6 218.0
215.0 6 218.0
218.0 7 218.0

219.0 0 1.0
209.0 0 1.0
211.0 6 218.0
222.0 3 218.0
218.0 1 217.0
217.0 2 218.0
225.0 0 218.0
209.0 0 1.0
206.0 5 217.0
203.0 6 1.0
213.0 0 217.0
213.0 0 217.0
227.0 1 217.0
218.0 2 217.0
222.0 2 217.0
208.0 3 217.0
227.0 3 217.0
213.0 4 217.0
222.0 5 217.0
217.0 6 217.0
219.0 6 217.0
218.0 7 217.0

215.0 6 217.0
219.0 4 217.0
218.0 0 217.0
216.0 0 217.0
220.0 6 218.0
214.0 0 1.0
218.0 0 1.0
213.0 3 217.0
218.0 5 217.0
210.0 6 1.0
207.0 0 217.0
214.0 0 217.0
213.0 0 217.0
221.0 1 217.0
214.0 2 217.0
226.0 3 217.0
219.0 3 217.0
222.0 4 217.0
221.0 4 217.0
219.0 5 217.0
216.0 6 217.0
215.0 7 217.0

216.0 6 217.0
215.0 7 217.0
219.0 6 217.0
217.0 2 217.0
220.0 0 217.0
206.0 0 1.0
218.0 0 217.0
211.0 3 217.0
207.0 6 1.0
213.0 0 217.0
223.0 0 216.0
223.0 0 216.0
218.0 0 216.0
217.0 0 216.0
221.0 1 216.0
221.0 2 216.0
219.0 2 216.0
219.0 3 216.0
223.0 4 216.0
219.0 5 216.0
216.0 6 216.0
215.0 6 216.0
213.0 7 216.0
211.0 7 216.0

213.0 6 216.0
217.0 6 217.0
215.0 6 216.0
219.0 7 217.0
220.0 7 216.0
221.0 0 217.0
217.0 7 216.0
216.0 3 217.0
206.0 6 1.0
210.0 0 1.0
216.0 0 216.0
211.0 1 216.0
218.0 2 216.0
220.0 3 216.0
210.0 4 216.0
221.0 5 216.0
227.0 6 216.0
214.0 6 216.0
216.0 7 216.0
211.0 7 216.0
225.0 7 216.0

215.0 7 216.0
212.0 0 216.0
210.0 6 216.0
219.0 6 216.0
219.0 6 216.0
218.0 7 216.0
209.0 1 216.0
223.0 4 216.0
211.0 0 1.0
208.0 6 1.0
213.0 0 216.0
218.0 1 216.0
221.0 1 216.0
221.0 2 216.0
213.0 3 216.0
223.0 4 216.0
215.0 4 216.0
213.0 5 216.0
215.0 6 216.0
217.0 6 216.0
220.0 7 216.0
219.0 7 216.0

