% 32
% NB: sorted from best to worst
% Score #components [components] mutationId parentScore
-369.0 3 0.0 30.0 -399.0  0 1.0
-398.0 3 0.0 1.0 -399.0  0 1.0
-398.0 3 0.0 1.0 -399.0  0 1.0
-398.0 3 0.0 1.0 -399.0  0 1.0
-398.0 3 0.0 1.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0

-369.0 3 0.0 30.0 -399.0  0 -369.0
-369.0 3 0.0 30.0 -399.0  0 -369.0
-369.0 3 0.0 30.0 -399.0  0 1.0
-397.0 3 0.0 2.0 -399.0  0 -398.0
-397.0 3 0.0 2.0 -399.0  0 -399.0
-397.0 3 0.0 2.0 -399.0  0 -398.0
-397.0 3 0.0 2.0 -399.0  0 -398.0
-397.0 3 0.0 2.0 -399.0  0 1.0
-398.0 3 0.0 1.0 -399.0  0 -398.0
-398.0 3 0.0 1.0 -399.0  0 -398.0
-398.0 3 0.0 1.0 -399.0  0 -369.0
-398.0 3 0.0 1.0 -399.0  0 -398.0
-398.0 3 0.0 1.0 -399.0  0 -398.0
-398.0 3 0.0 1.0 -399.0  0 -398.0
-398.0 3 0.0 1.0 -399.0  0 -398.0
-398.0 3 0.0 1.0 -399.0  0 -398.0
-398.0 3 0.0 1.0 -399.0  0 1.0
-398.0 3 0.0 1.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 1.0
-399.0 3 0.0 0.0 -399.0  0 -399.0
-399.0 3 0.0 0.0 -399.0  0 -399.0
-399.0 3 0.0 0.0 -399.0  0 -398.0
-399.0 3 0.0 0.0 -399.0  0 -398.0
-399.0 3 0.0 0.0 -399.0  0 -399.0
-399.0 3 0.0 0.0 -399.0  0 -398.0
-399.0 3 0.0 0.0 -399.0  0 -398.0
-399.0 3 0.0 0.0 -399.0  0 -398.0
-399.0 3 0.0 0.0 -399.0  0 -399.0
-399.0 3 0.0 0.0 -399.0  0 -399.0
-399.0 3 0.0 0.0 -399.0  0 -398.0
-399.0 3 0.0 0.0 -399.0  0 -399.0
-399.0 3 0.0 0.0 -399.0  0 -399.0
-399.0 3 0.0 0.0 -399.0  0 -398.0
-399.0 3 0.0 0.0 -399.0  0 -398.0
-399.0 3 0.0 0.0 -399.0  0 -398.0
-399.0 3 0.0 0.0 -399.0  0 -398.0
