   1   78   23762
   2   40   23837
   3   50   23902
   4   64   23973
   5   12   24002
   6   41   24080
   7   28   24085
   8   59   24095
   9   29   24174
  10   21   24203
  11   23   24227
  12   10   24273
  13   60   24277
  14   74   24297
  15   67   24374
  16   63   24382
  17   79   24440
  18   45   24450
  19   42   24476
  20   76   24505
  21   33   24530
  22   72   24587
  23   82   24616
  24   95   24617
  25   65   25219
  26   98   25335
  27   37   26857
  28   75   27011
  29   18   27121
  30   77   27464
  31   93   28127
  32   88   28575
  33   89   28730
  34   26   29862
  35   73   30061
  36    5   30207
  37   86   30355
  38   31   30404
  39   11   31220
  40   96   31386
  41   15   31502
  42   46   31973
  43    0   32407
  44   20   33021
  45   36   33231
  46   47   37230
  47    2   37987
  48   49   38643
  49   13   39685
  50   16   40530
  51   81   42279
  52   55   42431
  53   58   42844
  54   83   44541
