   1   45   30911
   2   30   30919
   3   47   30937
   4   24   30969
   5    5   30969
   6   20   30969
   7   90   30989
   8   71   30992
   9   50   30994
  10   43   30994
  11   57   31011
  12   22   31012
  13   17   31033
  14   36   31127
  15   42   31128
  16   14   31160
  17   25   31247
  18   59   31284
  19   52   31288
  20   82   31298
  21   37   31315
  22   34   31330
  23    6   31363
  24   63   31379
  25   13   31488
  26    0   31535
  27   40   31560
  28   98   31560
  29   41   31576
  30   10   31663
  31   62   32108
  32   26   33587
  33   56   34112
  34   97   34355
  35   84   34439
  36   32   34946
  37   94   35801
  38   28   36432
  39   67   37338
  40   66   38417
  41   11   39057
  42   23   39299
  43   19   40101
  44   80   40591
  45   53   41350
  46    3   41361
  47   69   43656
  48   33   44099
  49   55   44921
