   1   12   24371
   2   75   24400
   3   90   24430
   4   42   24431
   5   21   24431
   6   45   24445
   7   31   24528
   8   52   24558
   9   81   24586
  10   89   24623
  11   19   24634
  12   76   24708
  13   72   24769
  14   87   24833
  15   25   24935
  16   10   25108
  17   22   26289
  18   71   26918
  19   57   27011
  20   15   27013
  21   58   28708
  22   64   28708
  23   80   30019
  24   94   31956
  25   61   32269
  26   17   33586
  27    1   34459
  28   83   36394
  29   66   36943
  30    2   37069
  31    7   40136
  32   93   40316
  33   62   41713
  34   33   44975
