   1   57   23831
   2   26   23918
   3   75   23977
   4   89   24034
   5   28   24073
   6   95   24080
   7   25   24110
   8   32   24140
   9   93   24142
  10   77   24184
  11   10   24420
  12    8   24444
  13   33   24538
  14   44   25181
  15   61   25468
  16   18   25703
  17   20   26135
  18   76   27828
  19   96   28064
  20   54   28095
  21   64   28119
  22   66   28540
  23   39   28988
  24   53   29132
  25    7   29296
  26   41   29486
  27   70   29636
  28   30   29777
  29   84   30152
  30   19   30641
  31   40   32051
  32   90   32078
  33   71   36086
  34   27   36985
  35   58   37755
  36   50   38101
  37   92   38822
  38   35   39676
  39   98   39712
  40   91   39924
  41   69   42133
  42    6   42840
  43   34   44169
