   1   37   23776
   2   74   23812
   3   16   23832
   4   68   23836
   5   54   23846
   6   30   23901
   7   22   23940
   8   47   23985
   9   34   24038
  10   73   24052
  11   65   24113
  12   87   24150
  13   57   24187
  14   32   24194
  15    1   24194
  16   88   24194
  17   18   24208
  18   75   24213
  19   29   24213
  20   72   24213
  21   19   24278
  22   92   24316
  23   11   24353
  24   33   24379
  25   36   24399
  26   79   24425
  27   82   24706
  28   44   24759
  29   60   24779
  30   62   25397
  31   39   26085
  32   10   26338
  33   80   26533
  34    9   26750
  35   56   27587
  36   77   27975
  37   27   28016
  38   15   28152
  39   59   29880
  40   31   30865
  41    0   31366
  42    4   32801
  43   55   35550
  44    8   36164
  45   98   36352
  46   35   36953
  47    5   40027
  48   58   40114
  49   13   42322
  50    2   42598
  51   17   42779
  52   38   43321
  53   20   43802
  54   64   44048
