   1   83   30262
   2   98   30301
   3   53   30316
   4   72   30414
   5   24   30422
   6   99   30438
   7   34   30438
   8    4   30451
   9   77   30567
  10   52   30581
  11    8   30602
  12   70   30610
  13   36   30615
  14   82   30692
  15   23   30725
  16   95   30725
  17   81   30729
  18   12   30912
  19   10   30923
  20   88   30923
  21   59   30954
  22   17   30969
  23   80   30979
  24   93   30979
  25   76   31004
  26   91   31004
  27   15   31004
  28   89   31118
  29   54   31196
  30   64   31206
  31   61   31366
  32   29   31545
  33   97   31547
  34   73   32033
  35   49   34965
  36   25   35224
  37   84   35557
  38    5   36097
  39   31   36903
  40   60   36911
  41   87   37286
  42   22   37668
  43   90   37753
  44    2   38326
  45   13   38497
  46   33   39453
  47   45   39782
  48   18   40192
  49   68   41676
  50   41   42163
  51   65   42969
  52    6   43277
  53   21   43609
  54   48   43848
  55   78   44550
