-258.0 3 0.0 41.0 -299.0  0 1.0
-296.0 3 0.0 3.0 -299.0  0 1.0
-298.0 3 0.0 1.0 -299.0  0 1.0
-298.0 3 0.0 1.0 -299.0  0 1.0
-298.0 3 0.0 1.0 -299.0  0 1.0
-298.0 3 0.0 1.0 -299.0  0 1.0
-298.0 3 0.0 1.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
-299.0 3 0.0 0.0 -299.0  0 1.0
