220.0 0 1.0
210.0 0 1.0
227.0 0 1.0
198.0 0 1.0
207.0 0 1.0
224.0 0 1.0
214.0 0 1.0
213.0 0 1.0
212.0 0 1.0
221.0 0 1.0
217.0 0 1.0
226.0 1 1.0
225.0 2 1.0
218.0 3 1.0
217.0 4 1.0
216.0 5 1.0
210.0 6 1.0
223.0 7 1.0

218.0 4 1.0
222.0 0 1.0
204.0 5 1.0
213.0 0 1.0
222.0 0 1.0
221.0 0 1.0
202.0 6 1.0
206.0 0 1.0
221.0 0 1.0
201.0 0 1.0
218.0 0 217.0
222.0 1 217.0
225.0 2 217.0
225.0 3 217.0
223.0 4 217.0
217.0 5 217.0
241.0 6 217.0
215.0 7 217.0

218.0 0 1.0
217.0 0 217.0
218.0 4 1.0
210.0 5 217.0
225.0 7 217.0
210.0 0 1.0
204.0 0 1.0
204.0 5 1.0
212.0 6 1.0
197.0 0 1.0
226.0 0 221.0
224.0 1 221.0
223.0 2 221.0
218.0 3 221.0
228.0 4 221.0
211.0 5 221.0
219.0 6 221.0
215.0 7 221.0
219.0 7 221.0

222.0 3 221.0
225.0 0 217.0
225.0 7 221.0
211.0 6 1.0
207.0 5 221.0
218.0 0 1.0
210.0 5 217.0
205.0 5 1.0
200.0 0 1.0
198.0 0 1.0
220.0 0 218.0
220.0 1 218.0
222.0 2 218.0
228.0 3 218.0
224.0 3 218.0
229.0 4 218.0
211.0 5 218.0
210.0 5 218.0
221.0 6 218.0
209.0 6 218.0
214.0 7 218.0
216.0 7 218.0
223.0 7 218.0

215.0 7 218.0
216.0 5 218.0
205.0 6 1.0
208.0 5 218.0
210.0 5 217.0
207.0 6 218.0
214.0 5 221.0
209.0 5 1.0
204.0 0 1.0
195.0 0 1.0
216.0 0 214.0
216.0 1 214.0
218.0 2 214.0
222.0 3 214.0
225.0 4 214.0
211.0 5 214.0
220.0 5 214.0
215.0 5 214.0
214.0 6 214.0
214.0 6 214.0
220.0 7 214.0
222.0 7 214.0
224.0 7 214.0

218.0 6 214.0
205.0 6 214.0
214.0 5 214.0
215.0 5 217.0
200.0 5 1.0
209.0 5 218.0
213.0 6 218.0
219.0 6 1.0
210.0 0 1.0
189.0 0 1.0
222.0 0 214.0
212.0 1 214.0
215.0 2 214.0
220.0 3 214.0
215.0 4 214.0
212.0 5 214.0
218.0 5 214.0
224.0 6 214.0
222.0 7 214.0

219.0 4 214.0
212.0 5 214.0
209.0 6 218.0
219.0 5 214.0
222.0 1 214.0
200.0 0 1.0
211.0 5 218.0
210.0 6 214.0
210.0 5 1.0
201.0 0 1.0
216.0 0 215.0
226.0 1 215.0
215.0 1 215.0
221.0 2 215.0
230.0 3 215.0
218.0 4 215.0
222.0 5 215.0
208.0 5 215.0
211.0 6 215.0
223.0 7 215.0

219.0 1 215.0
216.0 5 214.0
205.0 6 215.0
212.0 5 218.0
207.0 5 1.0
214.0 6 214.0
211.0 6 218.0
212.0 5 215.0
200.0 0 1.0
209.0 0 1.0
225.0 0 215.0
229.0 1 215.0
223.0 2 215.0
221.0 3 215.0
219.0 4 215.0
219.0 5 215.0
215.0 5 215.0
217.0 6 215.0
221.0 6 215.0
209.0 7 215.0

210.0 5 215.0
206.0 6 214.0
218.0 5 215.0
212.0 5 218.0
210.0 6 218.0
224.0 7 215.0
206.0 0 1.0
211.0 5 1.0
204.0 6 215.0
198.0 0 1.0
211.0 0 215.0
205.0 1 215.0
216.0 2 215.0
212.0 3 215.0
219.0 4 215.0
227.0 5 215.0
213.0 6 215.0
216.0 7 215.0
207.0 7 215.0

215.0 0 215.0
213.0 5 1.0
210.0 6 218.0
214.0 5 215.0
212.0 7 215.0
203.0 0 1.0
216.0 6 214.0
204.0 1 215.0
204.0 6 215.0
196.0 0 1.0
208.0 0 211.0
206.0 0 211.0
215.0 1 211.0
220.0 1 211.0
212.0 2 211.0
213.0 3 211.0
212.0 3 211.0
213.0 4 211.0
219.0 5 211.0
220.0 6 211.0
219.0 6 211.0
214.0 7 211.0
219.0 7 211.0

221.0 3 211.0
210.0 2 211.0
213.0 7 215.0
