% 10
% Score #components [components] mutationId parentScore
336.0 1 336.0  0 10000.0
346.0 1 346.0  0 10000.0
341.0 1 341.0  0 10000.0
342.0 1 342.0  0 10000.0
344.0 1 344.0  0 10000.0
343.0 1 343.0  0 10000.0
343.0 1 343.0  0 10000.0
345.0 1 345.0  0 10000.0
338.0 1 338.0  0 10000.0
346.0 1 346.0  0 10000.0
335.0 1 335.0  0 10000.0
340.0 1 340.0  1 10000.0
339.0 1 339.0  2 10000.0
347.0 1 347.0  3 10000.0
354.0 1 354.0  4 10000.0
284.0 1 284.0  5 10000.0
342.0 1 342.0  6 10000.0
339.0 1 339.0  7 10000.0
347.0 1 347.0  0 10000.0

277.0 1 277.0  5 10000.0
344.0 1 344.0  0 10000.0
348.0 1 348.0  0 10000.0
351.0 1 351.0  0 10000.0
346.0 1 346.0  7 10000.0
344.0 1 344.0  2 10000.0
355.0 1 355.0  1 10000.0
347.0 1 347.0  0 10000.0
332.0 1 332.0  6 10000.0
339.0 1 339.0  0 10000.0
285.0 1 285.0  0 284.0
292.0 1 292.0  1 284.0
288.0 1 288.0  2 284.0
285.0 1 285.0  3 284.0
340.0 1 340.0  4 284.0
346.0 1 346.0  5 284.0
338.0 1 338.0  6 284.0
276.0 1 276.0  7 284.0
341.0 1 341.0  0 10000.0

292.0 1 292.0  7 284.0
280.0 1 280.0  5 10000.0
282.0 1 282.0  3 284.0
288.0 1 288.0  0 284.0
288.0 1 288.0  2 284.0
277.0 1 277.0  1 284.0
342.0 1 342.0  6 10000.0
351.0 1 351.0  6 284.0
352.0 1 352.0  0 10000.0
342.0 1 342.0  4 284.0
280.0 1 280.0  0 276.0
277.0 1 277.0  1 276.0
300.0 1 300.0  2 276.0
283.0 1 283.0  3 276.0
346.0 1 346.0  4 276.0
348.0 1 348.0  5 276.0
283.0 1 283.0  6 276.0
347.0 1 347.0  7 276.0
339.0 1 339.0  0 10000.0

270.0 1 270.0  1 276.0
277.0 1 277.0  1 284.0
293.0 1 293.0  0 276.0
280.0 1 280.0  5 10000.0
289.0 1 289.0  3 284.0
285.0 1 285.0  6 276.0
306.0 1 306.0  3 276.0
280.0 1 280.0  2 284.0
285.0 1 285.0  0 284.0
289.0 1 289.0  7 284.0
277.0 1 277.0  0 277.0
